City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Riyadh,SA,2021-04-19 00:42:40,24.6877,46.7219,77.0,22,0,2.3
296,Male,MV,2021-04-19 00:42:41,4.1748,73.5089,82.4,78,20,9.22
297,Nemuro,JP,2021-04-19 00:42:41,43.3236,145.575,44.6,81,75,11.5
298,Bangassou,CF,2021-04-19 00:42:41,4.7413,22.8184,69.66,98,100,2.55
299,Oranjestad,AW,2021-04-19 00:41:05,12.524,-70.027,80.6,74,20,24.16
300,Fukue,JP,2021-04-19 00:42:41,32.6881,128.8419,60.8,48,0,12.66
301,Aquiraz,BR,2021-04-19 00:42:42,-3.9014,-38.3911,80.6,83,40,6.91
302,Great Falls,US,2021-04-19 00:39:17,47.5002,-111.3008,32.0,93,90,14.97
303,Hokitika,NZ,2021-04-19 00:42:42,-42.7167,170.9667,60.55,72,16,3.96
304,Nahrin,AF,2021-04-19 00:42:42,36.0649,69.1334,52.16,40,0,7.0
305,Uddevalla,SE,2021-04-19 00:42:43,58.3478,11.9424,42.8,56,59,3.44
306,Sandi,IN,2021-04-19 00:42:43,27.3,79.95,78.24,28,4,7.63
307,Grand Gaube,MU,2021-04-19 00:42:43,-20.0064,57.6608,78.01,83,21,5.01
308,Kangaatsiaq,GL,2021-04-19 00:42:44,68.3065,-53.4641,12.61,73,100,10.78
309,Narsaq,GL,2021-04-19 00:42:44,60.9167,-46.05,28.4,34,90,5.75
310,Millau,FR,2021-04-19 00:40:09,44.0833,2.9167,42.8,65,0,3.44
311,Laurel,US,2021-04-19 00:42:44,39.0993,-76.8483,61.0,66,90,3.51
312,Severo-Kurilsk,RU,2021-04-19 00:42:45,50.6789,156.125,35.19,96,100,27.98
313,Vestmannaeyjar,IS,2021-04-19 00:42:45,63.4427,-20.2734,39.42,58,97,18.9
314,Kabompo,ZM,2021-04-19 00:42:45,-13.5927,24.2008,58.19,82,93,7.2
315,Tamasopo,MX,2021-04-19 00:42:45,21.9333,-99.4833,57.25,78,15,9.46
316,Basco,PH,2021-04-19 00:42:46,20.4487,121.9702,74.59,67,66,27.85
317,Waverly,US,2021-04-19 00:42:46,42.7392,-84.6208,55.4,30,75,10.36
318,Roma,US,2021-04-19 00:41:05,43.2128,-75.4557,51.8,50,1,11.5
319,Keuruu,FI,2021-04-19 00:42:46,62.2667,24.7,42.01,74,0,2.73
320,Maceio,BR,2021-04-19 00:40:59,-9.6658,-35.7353,75.2,94,75,3.44
321,Lompoc,US,2021-04-19 00:42:47,34.6391,-120.4579,61.0,77,0,12.66
322,Manta,EC,2021-04-19 00:42:47,-0.95,-80.7333,78.8,83,75,4.61
323,Caxito,AO,2021-04-19 00:42:47,-8.5785,13.6643,75.65,97,89,2.95
324,Aranos,NA,2021-04-19 00:42:48,-24.1333,19.1167,64.9,49,99,8.81
325,Camacha,PT,2021-04-19 00:42:48,33.0833,-16.3333,60.8,72,20,6.91
326,Ahipara,NZ,2021-04-19 00:42:48,-35.1667,173.1667,65.84,52,82,4.97
327,Kachiry,KZ,2021-04-19 00:42:48,53.0675,76.1036,24.64,54,67,16.89
328,Codrington,AU,2021-04-19 00:42:49,-38.2667,141.9667,62.8,65,100,13.6
329,Dingle,PH,2021-04-19 00:42:49,10.9995,122.6711,81.21,69,100,3.78
330,Ginda,IN,2021-04-19 00:42:49,30.6945,78.4932,49.59,30,0,8.05
331,Lethem,GY,2021-04-19 00:42:50,3.3803,-59.7968,78.48,68,83,7.36
332,Port Lincoln,AU,2021-04-19 00:41:16,-34.7333,135.8667,63.59,62,35,13.98
333,Byron Bay,AU,2021-04-19 00:39:57,-28.65,153.6167,69.8,64,5,9.22
334,Tandlianwala,PK,2021-04-19 00:42:50,31.0333,73.1333,71.87,39,100,6.67
335,Linxia,CN,2021-04-19 00:39:08,35.6003,103.2064,51.24,62,100,6.69
336,Bubaque,GW,2021-04-19 00:42:50,11.2833,-15.8333,76.78,74,38,11.9
337,Tombouctou,ML,2021-04-19 00:42:51,20.0,-3.0,77.56,14,0,12.95
338,Meulaboh,ID,2021-04-19 00:40:54,4.1363,96.1285,76.64,86,100,1.92
339,Nueva Concepcion,GT,2021-04-19 00:42:51,14.2,-91.3,86.0,74,75,6.91
340,Yinchuan,CN,2021-04-19 00:42:51,38.4681,106.2731,60.19,13,100,5.06
341,Japura,ID,2021-04-19 00:42:51,-0.3167,102.35,77.54,89,17,0.89
342,Saint Anthony,US,2021-04-19 00:42:52,45.0205,-93.218,48.2,81,90,14.97
343,Manzhouli,CN,2021-04-19 00:42:52,49.6,117.4333,34.9,14,0,14.0
344,Dhidhdhoo,MV,2021-04-19 00:42:52,6.8833,73.1,83.98,71,66,6.35
345,Russellville,US,2021-04-19 00:42:53,35.2784,-93.1338,62.6,34,20,9.22
346,Kruisfontein,ZA,2021-04-19 00:42:53,-34.0033,24.7314,66.99,43,6,5.99
347,Khomeyn,IR,2021-04-19 00:42:53,33.6423,50.0789,55.67,46,17,3.85
348,Heihe,CN,2021-04-19 00:42:54,50.2441,127.4902,46.4,42,20,20.13
349,Onalaska,US,2021-04-19 00:42:33,43.8844,-91.2351,62.6,25,1,5.75
350,Hofn,IS,2021-04-19 00:42:54,64.2539,-15.2082,38.62,70,14,17.31
351,Taoudenni,ML,2021-04-19 00:41:15,22.6783,-3.9836,79.75,14,0,13.56
352,Brigantine,US,2021-04-19 00:42:54,39.4101,-74.3646,59.0,51,75,3.44
353,Egvekinot,RU,2021-04-19 00:42:21,66.3167,-179.1667,27.79,98,100,12.46
354,Elizabeth City,US,2021-04-19 00:38:37,36.2946,-76.2511,57.2,67,1,8.05
355,Tynset,NO,2021-04-19 00:42:55,62.2759,10.7824,24.8,86,40,1.14
356,Bilibino,RU,2021-04-19 00:42:55,68.0546,166.4372,26.73,87,100,16.71
357,Encs,HU,2021-04-19 00:42:55,48.3333,21.1333,45.0,93,90,3.44
358,Lorengau,PG,2021-04-19 00:42:56,-2.0226,147.2712,81.93,77,100,9.86
359,Maumere,ID,2021-04-19 00:42:56,-8.6199,122.2111,83.48,64,91,7.7
360,La Primavera,CO,2021-04-19 00:42:56,5.4906,-70.4092,82.76,59,100,2.82
361,Kismayo,SO,2021-04-19 00:42:56,-0.3582,42.5454,80.19,81,93,6.71
362,Denpasar,ID,2021-04-19 00:40:21,-8.65,115.2167,82.4,83,20,3.44
363,Tarusa,RU,2021-04-19 00:42:57,54.7233,37.1767,41.0,87,100,4.47
364,Dolinsk,RU,2021-04-19 00:42:57,47.35,142.8,33.8,93,90,17.9
365,Gwadar,PK,2021-04-19 00:42:57,25.1216,62.3254,79.48,65,100,9.64
366,Nalhati,IN,2021-04-19 00:42:58,24.3,87.8167,82.0,51,0,5.26
367,Victor Harbor,AU,2021-04-19 00:42:58,-35.5667,138.6167,64.99,69,33,1.99
368,Wanlaweyn,SO,2021-04-19 00:42:58,2.6185,44.8938,79.05,78,21,4.81
369,Galle,LK,2021-04-19 00:40:03,6.0367,80.217,80.44,78,43,5.64
370,Anna Paulowna,NL,2021-04-19 00:42:59,52.862,4.834,43.0,93,4,4.61
371,Ratnagiri,IN,2021-04-19 00:42:59,16.9833,73.3,82.56,73,94,2.59
372,Kamloops,CA,2021-04-19 00:38:21,50.6665,-120.3192,66.2,27,75,18.41
373,Lovozero,RU,2021-04-19 00:42:59,68.005,35.0117,28.63,95,82,5.91
374,Guiratinga,BR,2021-04-19 00:43:00,-16.3494,-53.7583,74.55,69,51,2.91
375,Catuday,PH,2021-04-19 00:43:00,16.2923,119.8062,81.27,68,100,4.68
376,Homer,US,2021-04-19 00:43:00,59.6425,-151.5483,59.0,44,90,6.91
377,Mezen,RU,2021-04-19 00:43:00,65.8522,44.24,26.06,75,97,4.29
378,Baykit,RU,2021-04-19 00:43:01,61.67,96.37,24.03,90,100,2.55
379,Buala,SB,2021-04-19 00:43:01,-8.145,159.5921,85.33,69,78,4.59
380,Foligno,IT,2021-04-19 00:43:01,42.944,12.7011,46.99,100,75,4.61
381,Agadez,NE,2021-04-19 00:43:02,19.75,10.25,82.27,7,29,4.27
382,Pangnirtung,CA,2021-04-19 00:43:02,66.1451,-65.7125,4.6,85,64,7.27
383,Da Nang,VN,2021-04-19 00:41:36,16.0678,108.2208,80.6,74,20,3.44
384,Vicksburg,US,2021-04-19 00:43:02,32.3526,-90.8779,64.4,59,1,8.05
385,Tashtyp,RU,2021-04-19 00:43:02,52.7939,89.8983,46.72,67,100,16.15
386,Muros,ES,2021-04-19 00:43:03,42.7762,-9.0603,55.0,87,100,2.57
387,Tilichiki,RU,2021-04-19 00:43:03,60.4667,166.1,31.5,96,93,1.63
388,Filingue,NE,2021-04-19 00:43:03,14.3521,3.3168,92.84,24,100,9.82
389,Impfondo,CG,2021-04-19 00:43:04,1.6381,18.0667,70.7,96,100,1.9
390,Zhuanghe,CN,2021-04-19 00:39:12,39.7008,122.9911,60.22,43,4,11.65
391,Saint George,US,2021-04-19 00:41:42,37.1041,-113.5841,75.0,8,1,9.22
392,Lagoa,PT,2021-04-19 00:43:04,39.05,-27.9833,60.67,85,100,10.8
393,Havre-Saint-Pierre,CA,2021-04-19 00:43:04,50.2334,-63.5986,37.4,87,90,5.75
394,Puerto Colombia,CO,2021-04-19 00:38:08,10.9878,-74.9547,80.6,83,40,3.44
395,Nelson Bay,AU,2021-04-19 00:43:05,-32.7167,152.15,68.0,77,20,10.36
396,Tari,NG,2021-04-19 00:43:05,12.4086,4.4914,88.3,29,76,10.92
397,Baoqing,CN,2021-04-19 00:43:05,46.3317,132.2111,57.36,30,0,13.29
398,Kovdor,RU,2021-04-19 00:43:06,67.5662,30.4758,33.24,96,97,6.11
399,Rio Gallegos,AR,2021-04-19 00:41:12,-51.6226,-69.2181,57.2,58,0,2.3
400,Tiarei,PF,2021-04-19 00:43:06,-17.5333,-149.3333,86.0,66,20,9.22
401,Luwuk,ID,2021-04-19 00:43:06,-0.9516,122.7875,79.47,83,100,5.41
402,Vila,PT,2021-04-19 00:43:06,42.0304,-8.1588,55.0,69,100,1.99
403,Okha,RU,2021-04-19 00:43:07,53.5739,142.9478,31.48,98,100,23.11
404,Honiara,SB,2021-04-19 00:43:07,-9.4333,159.95,86.7,69,99,4.72
405,Muroto,JP,2021-04-19 00:43:07,33.2833,134.15,57.2,54,0,3.44
406,Buchanan,LR,2021-04-19 00:43:08,5.8808,-10.0467,80.71,82,17,7.74
407,Lugovoy,KZ,2021-04-19 00:43:08,42.9472,72.7644,51.84,47,100,10.67
408,Nuuk,GL,2021-04-19 00:40:16,64.1835,-51.7216,24.8,54,75,16.11
409,Pryozerne,UA,2021-04-19 00:43:08,45.2698,36.3303,50.27,92,100,1.92
410,Voh,NC,2021-04-19 00:43:09,-20.9667,164.7,84.78,61,98,3.31
411,Preobrazheniye,RU,2021-04-19 00:43:09,42.9019,133.9064,51.89,49,0,12.1
412,Nouadhibou,MR,2021-04-19 00:43:09,20.931,-17.0347,66.2,77,0,16.11
413,Veraval,IN,2021-04-19 00:43:10,20.9,70.3667,78.57,79,0,12.48
414,Dolores,AR,2021-04-19 00:43:10,-36.3132,-57.6792,60.76,94,100,6.89
415,Santa Rosa,PH,2021-04-19 00:43:10,14.3122,121.1114,87.01,51,40,6.91
416,Opuwo,NA,2021-04-19 00:41:28,-18.0607,13.84,71.35,42,94,8.57
417,Najran,SA,2021-04-19 00:43:10,17.4924,44.1277,69.8,24,0,2.39
418,Urucui,BR,2021-04-19 00:43:11,-7.2294,-44.5561,74.03,95,100,3.24
419,Ngama,TD,2021-04-19 00:43:11,11.7833,17.1667,84.69,9,100,8.55
420,Sungaipenuh,ID,2021-04-19 00:43:11,-2.0833,101.3833,69.37,84,20,0.81
421,Oistins,BB,2021-04-19 00:43:12,13.0667,-59.5333,78.8,61,20,20.71
422,Xuanhua,CN,2021-04-19 00:43:08,40.6103,115.0447,63.09,15,34,2.33
423,Kondinskoye,RU,2021-04-19 00:43:12,59.6481,67.41,17.85,76,99,7.7
424,Saru Dornei,RO,2021-04-19 00:43:12,47.2833,25.35,39.0,83,100,1.23
425,Saint-Augustin,CA,2021-04-19 00:43:13,51.226,-58.6502,36.7,95,100,23.82
426,Korla,CN,2021-04-19 00:39:11,41.7597,86.1469,61.57,27,100,5.68
427,Sopelana,ES,2021-04-19 00:43:13,43.3789,-2.9831,46.99,87,0,4.61
428,Lesosibirsk,RU,2021-04-19 00:43:13,58.2358,92.4828,32.14,83,100,10.89
429,Conselheiro Pena,BR,2021-04-19 00:43:14,-19.1722,-41.4722,72.37,78,35,3.51
430,Mata,PT,2021-04-19 00:43:14,40.683,-7.4592,54.0,76,100,1.01
431,Issenye,TZ,2021-04-19 00:43:14,-2.0,34.3333,61.88,93,71,4.94
432,Porto Novo,BJ,2021-04-19 00:43:14,6.4965,2.6036,75.2,94,20,4.61
433,Rena,NO,2021-04-19 00:43:15,61.1348,11.3641,32.9,91,12,2.93
434,Isangel,VU,2021-04-19 00:43:15,-19.55,169.2667,80.6,94,75,11.5
435,Virginia Beach,US,2021-04-19 00:41:36,36.8529,-75.978,59.0,71,40,6.91
436,Along,IN,2021-04-19 00:43:16,28.1667,94.7667,63.93,95,100,1.05
437,Lexington,US,2021-04-19 00:39:03,37.9887,-84.4777,55.4,50,75,1.16
438,Samarai,PG,2021-04-19 00:43:16,-10.6167,150.6667,84.31,74,61,12.37
439,Bantry,IE,2021-04-19 00:43:16,51.6833,-9.45,46.4,93,75,9.22
440,Boshnyakovo,RU,2021-04-19 00:43:17,49.6333,142.1667,36.54,81,100,13.94
441,Petropavlovsk-Kamchatskiy,RU,2021-04-19 00:43:17,53.0452,158.6483,39.2,70,20,15.66
442,Wanning,CN,2021-04-19 00:43:17,18.8003,110.3967,79.66,81,53,8.08
443,Khani,GE,2021-04-19 00:43:17,41.9563,42.9566,59.0,94,90,4.61
444,Chico,US,2021-04-19 00:40:03,39.7285,-121.8375,90.0,10,0,1.3
445,Puerto Ayacucho,VE,2021-04-19 00:43:18,5.6639,-67.6236,79.65,77,97,3.98
446,Richards Bay,ZA,2021-04-19 00:43:18,-28.783,32.0377,64.09,75,0,12.15
447,Salalah,OM,2021-04-19 00:43:18,17.0151,54.0924,78.8,73,0,3.44
448,Labytnangi,RU,2021-04-19 00:43:19,66.6572,66.4183,-1.44,89,87,5.68
449,Aras,ES,2021-04-19 00:43:19,42.5617,-2.356,46.99,87,0,3.67
450,Smithers,CA,2021-04-19 00:41:01,54.7804,-127.1743,57.2,19,1,8.05
451,Saint-Joseph,RE,2021-04-19 00:43:19,-21.3667,55.6167,73.4,83,90,11.5
452,San Cristobal,VE,2021-04-19 00:43:19,7.7669,-72.225,82.4,74,40,2.3
453,Shingu,JP,2021-04-19 00:43:20,33.7333,135.9833,55.4,58,40,13.8
454,Olavarria,AR,2021-04-19 00:43:20,-36.8927,-60.3225,64.99,90,2,4.0
455,Port Blair,IN,2021-04-19 00:43:20,11.6667,92.75,82.62,72,16,5.97
456,Montrose,US,2021-04-19 00:43:21,38.4166,-108.2673,59.0,12,1,12.66
457,Chaman,PK,2021-04-19 00:43:21,30.9236,66.4512,65.77,16,100,3.94
458,Hajnowka,PL,2021-04-19 00:43:21,52.7433,23.5812,43.0,80,0,1.01
459,Bogorodsk,RU,2021-04-19 00:43:21,56.1033,43.5158,41.0,42,0,11.18
460,Balabac,PH,2021-04-19 00:43:22,7.9868,117.0645,83.39,66,100,15.28
461,Colares,PT,2021-04-19 00:43:22,38.7992,-9.4469,60.01,81,85,7.16
462,Sao Joao Da Barra,BR,2021-04-19 00:43:22,-21.6403,-41.0511,74.59,85,10,2.62
463,Acapulco,MX,2021-04-19 00:39:02,16.8634,-99.8901,82.4,61,1,11.5
464,Ulaanbaatar,MN,2021-04-19 00:43:23,47.9077,106.8832,41.0,48,40,2.24
465,Tall Kayf,TR,2021-04-19 00:43:23,37.0833,41.0667,71.6,37,0,4.61
466,Gondanglegi,ID,2021-04-19 00:43:23,-7.7479,112.0132,80.22,81,32,12.55
467,Ermelo,ZA,2021-04-19 00:43:23,-26.5333,29.9833,45.64,57,0,3.87
468,Malanje,AO,2021-04-19 00:43:24,-9.5402,16.341,62.42,98,78,3.13
469,Wattegama,LK,2021-04-19 00:43:24,6.7989,81.4808,73.4,100,20,1.14
470,San Quintin,MX,2021-04-19 00:43:24,30.4833,-115.95,66.51,58,0,9.04
471,Grindavik,IS,2021-04-19 00:43:25,63.8424,-22.4338,32.0,74,40,8.05
472,Talaya,RU,2021-04-19 00:43:25,61.3833,152.75,28.29,92,83,2.01
473,Sobolevo,RU,2021-04-19 00:43:25,54.4299,31.8996,41.32,87,97,9.1
474,Zhuhai,CN,2021-04-19 00:43:25,22.2769,113.5678,72.0,78,40,21.85
475,Itupiranga,BR,2021-04-19 00:40:08,-5.1347,-49.3267,72.73,97,94,3.02
476,Naliya,IN,2021-04-19 00:43:26,23.2667,68.8333,77.49,85,99,9.08
477,Port Hedland,AU,2021-04-19 00:43:26,-20.3167,118.5667,84.2,21,0,11.5
478,Airai,TL,2021-04-19 00:43:26,-8.9266,125.4092,69.71,48,53,2.8
479,Misratah,LY,2021-04-19 00:43:27,32.3754,15.0925,60.26,78,10,8.19
480,Lulea,SE,2021-04-19 00:43:27,65.5842,22.1547,33.8,80,11,3.44
481,Bonavista,CA,2021-04-19 00:43:27,48.6499,-53.1147,37.4,93,100,3.44
482,Arman,RU,2021-04-19 00:43:27,59.7,150.1667,35.67,91,100,1.72
483,Elkhart,US,2021-04-19 00:42:20,41.5823,-85.8344,55.4,38,90,4.61
484,Ust-Kulom,RU,2021-04-19 00:43:28,61.6864,53.6902,22.03,86,5,1.14
485,Toba,JP,2021-04-19 00:43:28,34.4833,136.85,55.99,60,6,8.01
486,Nahavand,IR,2021-04-19 00:43:28,34.1885,48.377,55.0,31,3,2.59
487,Uray,RU,2021-04-19 00:43:29,60.1247,64.7758,21.18,63,70,9.82
488,Inta,RU,2021-04-19 00:43:29,66.0317,60.1659,10.72,95,100,7.25
489,Alzamay,RU,2021-04-19 00:43:29,55.5562,98.6644,34.97,65,100,12.37
490,Borgarnes,IS,2021-04-19 00:43:29,64.5383,-21.9206,35.01,71,100,11.01
491,Gao,ML,2021-04-19 00:43:30,16.6362,1.637,86.9,12,10,12.88
492,Qandala,SO,2021-04-19 00:43:30,11.472,49.8728,82.2,76,100,4.12
493,Eureka,US,2021-04-19 00:43:30,40.8021,-124.1637,57.99,87,90,5.75
494,Phek,IN,2021-04-19 00:43:31,25.6667,94.5,55.18,71,89,1.99
495,Balangiga,PH,2021-04-19 00:43:31,11.1097,125.3875,75.99,89,100,16.87
496,Karad,IN,2021-04-19 00:43:31,17.2833,74.2,73.15,78,4,4.88
497,San Rafael,AR,2021-04-19 00:43:31,-34.6177,-68.3301,74.17,58,61,12.8
498,Sechura,PE,2021-04-19 00:43:14,-5.5569,-80.8222,74.28,68,23,10.69
499,Tazovskiy,RU,2021-04-19 00:43:32,67.4667,78.7,-9.53,97,50,10.54
500,Santa Isabel,BR,2021-04-19 00:43:32,-23.3156,-46.2214,66.2,82,90,4.61
501,Tutoia,BR,2021-04-19 00:43:32,-2.7619,-42.2744,77.95,88,100,9.75
502,Bundaberg,AU,2021-04-19 00:43:33,-24.85,152.35,75.2,60,0,11.5
503,Ola,RU,2021-04-19 00:43:11,59.5833,151.2833,34.88,93,100,5.3
504,Paramonga,PE,2021-04-19 00:43:33,-10.6667,-77.8333,67.91,86,55,6.17
505,Portalegre,PT,2021-04-19 00:43:33,39.2938,-7.4312,59.0,65,100,1.43
506,Ojinaga,MX,2021-04-19 00:43:34,29.5667,-104.4167,66.2,30,1,17.27
507,Blind River,CA,2021-04-19 00:43:34,46.1834,-82.9582,48.2,57,40,5.75
508,Roald,NO,2021-04-19 00:43:34,62.5833,6.1333,43.0,81,18,5.75
509,Stelnica,RO,2021-04-19 00:43:34,44.4167,27.8833,46.4,81,90,5.75
510,Vanimo,PG,2021-04-19 00:43:35,-2.6741,141.3028,84.88,65,41,4.07
511,Abu Zabad,SD,2021-04-19 00:43:35,12.35,29.25,79.23,11,71,4.12
512,Shibetsu,JP,2021-04-19 00:43:35,43.659,145.132,44.6,81,75,11.5
513,Peterhead,GB,2021-04-19 00:43:35,57.5058,-1.7981,43.0,70,100,9.22
514,Vila Franca Do Campo,PT,2021-04-19 00:41:28,37.7167,-25.4333,57.2,82,20,2.3
515,Novoorsk,RU,2021-04-19 00:43:36,51.381,58.9813,32.0,93,75,20.13
516,Gizo,SB,2021-04-19 00:43:36,-8.103,156.8419,81.61,79,77,14.41
517,Mount Isa,AU,2021-04-19 00:43:15,-20.7333,139.5,78.8,22,5,11.5
518,Obo,CF,2021-04-19 00:43:36,5.3998,26.4869,72.81,73,100,3.53
519,Matara,LK,2021-04-19 00:43:37,5.9485,80.5353,77.56,85,32,5.68
520,Alihe,CN,2021-04-19 00:43:37,50.5667,123.7167,36.46,38,1,14.54
521,Riwaka,NZ,2021-04-19 00:43:37,-41.0833,173.0,66.99,68,72,3.0
522,Luderitz,NA,2021-04-19 00:43:38,-26.6481,15.1594,73.6,46,9,4.5
523,Karratha,AU,2021-04-19 00:43:38,-20.7377,116.8463,82.18,60,0,1.77
524,Waipawa,NZ,2021-04-19 00:43:38,-41.4122,175.5153,66.2,59,20,16.11
525,Nanga Eboko,CM,2021-04-19 00:43:38,4.6833,12.3667,68.5,97,100,3.83
526,Srednekolymsk,RU,2021-04-19 00:43:39,67.45,153.6833,25.23,77,55,8.28
527,Kelo,TD,2021-04-19 00:43:39,9.3086,15.8066,89.17,34,100,10.16
528,Ishigaki,JP,2021-04-19 00:43:39,24.3448,124.1572,71.6,64,75,19.57
529,Morgan City,US,2021-04-19 00:43:40,29.6994,-91.2068,64.4,63,1,8.05
530,Moree,AU,2021-04-19 00:43:40,-29.4667,149.85,66.2,55,0,5.75
531,Awjilah,LY,2021-04-19 00:43:40,29.1081,21.2869,76.05,31,100,11.23
532,Souillac,MU,2021-04-19 00:43:40,-20.5167,57.5167,78.8,83,40,11.5
533,Sharjah,AE,2021-04-19 00:43:41,25.3573,55.4033,73.99,37,0,2.3
534,Altay,CN,2021-04-19 00:43:41,47.8667,88.1167,47.75,47,74,4.5
535,Naze,JP,2021-04-19 00:39:25,28.3667,129.4833,68.0,56,75,16.11
536,Atambua,ID,2021-04-19 00:43:41,-9.1061,124.8925,79.52,61,100,2.93
537,Addis Abeba,ET,2021-04-19 00:39:32,9.025,38.7469,55.4,100,90,4.61
538,Ninghai,CN,2021-04-19 00:43:42,29.2892,121.4247,63.0,55,0,6.71
539,Nauta,PE,2021-04-19 00:43:42,-4.5061,-73.5757,76.1,86,100,3.33
540,Glendive,US,2021-04-19 00:43:42,47.1053,-104.7125,41.0,45,75,19.57
541,Bombay,IN,2021-04-19 00:40:01,19.0144,72.8479,82.4,83,0,3.44
542,Wanaka,NZ,2021-04-19 00:43:43,-44.7,169.15,60.01,60,100,3.0
543,Chapais,CA,2021-04-19 00:43:43,49.7834,-74.8492,42.8,65,90,5.75
544,Kharan,PK,2021-04-19 00:43:43,28.5833,65.4167,72.91,20,58,3.44
545,Berlevag,NO,2021-04-19 00:43:43,70.8578,29.0864,35.26,83,95,16.24
546,Adrar,MR,2021-04-19 00:43:44,20.5022,-10.0711,76.62,11,92,7.29
547,Nautla,MX,2021-04-19 00:43:44,20.2167,-96.7833,69.71,78,100,12.12
548,Point Fortin,TT,2021-04-19 00:43:44,10.1833,-61.6833,79.0,86,95,1.01
549,Bara,NG,2021-04-19 00:43:45,10.3744,10.7288,80.58,52,88,5.86
550,Husavik,IS,2021-04-19 00:43:45,66.0449,-17.3389,37.4,52,20,20.71
551,Madison,US,2021-04-19 00:43:45,34.7334,-86.5667,60.8,55,90,6.91
552,Kavaratti,IN,2021-04-19 00:40:42,10.5669,72.642,83.37,72,14,6.69
553,Balkanabat,TM,2021-04-19 00:42:46,39.5108,54.3671,70.79,28,100,5.41
554,Gushikawa,JP,2021-04-19 00:43:46,26.3544,127.8686,68.0,64,1,12.66
555,Beira,MZ,2021-04-19 00:43:46,-19.8436,34.8389,69.87,74,71,6.93
556,Sisimiut,GL,2021-04-19 00:43:46,66.9395,-53.6735,16.86,65,100,14.61
557,Los Llanos De Aridane,ES,2021-04-19 00:43:46,28.6585,-17.9182,64.4,72,0,11.5
558,Gogrial,SS,2021-04-19 00:43:47,8.5332,28.1004,85.91,39,100,5.3
559,Alta Gracia,AR,2021-04-19 00:43:47,-31.6529,-64.4283,73.0,83,0,6.91
560,Tarrafal,CV,2021-04-19 00:43:47,15.2833,-23.7667,69.8,78,20,13.8
561,Buluang,PH,2021-04-19 00:43:48,13.3068,123.3425,73.35,95,100,16.04
562,Batagay-Alyta,RU,2021-04-19 00:43:48,67.8006,130.4114,11.28,85,100,4.32
563,Belmonte,BR,2021-04-19 00:43:48,-15.8631,-38.8828,77.0,83,0,6.91
564,Blagoyevo,RU,2021-04-19 00:43:48,63.3667,47.9167,26.67,72,20,2.44
565,Lahij,YE,2021-04-19 00:43:49,13.1667,44.5833,73.78,67,100,3.53
566,Birjand,IR,2021-04-19 00:43:49,32.8663,59.2211,51.8,35,40,4.61
567,Paamiut,GL,2021-04-19 00:43:49,61.994,-49.6678,27.43,75,100,12.84
568,Ugoofaaru,MV,2021-04-19 00:43:49,5.6667,73.0,83.88,69,94,10.74
569,Broken Hill,AU,2021-04-19 00:43:50,-31.95,141.4333,64.4,42,0,4.61
570,Redencao,BR,2021-04-19 00:43:50,-4.2258,-38.7306,80.6,83,40,6.91
571,Jvari,GE,2021-04-19 00:43:50,42.7169,42.052,59.0,94,90,4.61
572,Troina,IT,2021-04-19 00:43:51,37.7854,14.5985,50.0,81,20,9.22
573,Sur,OM,2021-04-19 00:43:51,22.5667,59.5289,80.53,57,100,3.83
574,Comodoro Rivadavia,AR,2021-04-19 00:43:51,-45.8667,-67.5,68.0,42,0,6.91
575,Muborak,UZ,2021-04-19 00:43:51,39.2553,65.1528,62.67,47,12,7.92
576,Saint-Francois,FR,2021-04-19 00:43:52,46.4154,3.9054,43.0,81,0,1.14
577,Muriwai Beach,NZ,2021-04-19 00:43:52,-36.8167,174.45,61.0,82,99,5.95
578,Antioquia,CO,2021-04-19 00:43:52,7.0,-75.5,54.05,94,100,2.17
579,Flinders,AU,2021-04-19 00:43:53,-34.5833,150.8552,69.01,56,6,1.99
580,Kropotkin,RU,2021-04-19 00:43:53,45.4375,40.5756,50.0,96,100,2.17
